,cnt_activity,cnt_activity_doc,cnt_activity_pharmacy,cnt_events,cnt_all_promo_tv_takeda,cnt_all_promo_tv_comp,trade_investments_1,cnt_pharmacy,season_coef_month,sum_quantity_tv_promo,season_coef_month_target_1,season_coef_month_target_2,season_coef_month_target_3,season_coef_month_target_4,season_coef_month_target_5,season_coef_month_target_6,season_coef_month_target_7,season_coef_month_target_8,season_coef_month_target_9,season_coef_month_target_10,season_coef_month_target_11,season_coef_month_target_12,sum_salesrur_month,sum_salesrur_month_1,sum_salesrur_month_2,sum_salesrur_month_3,sum_salesrur_month_4,sum_salesrur_month_5,sum_salesrur_month_6,sum_salesrur_month_7,sum_salesrur_month_8,sum_salesrur_month_9,sum_salesrur_month_10,sum_salesrur_month_11,avg_salesrur_month_3,avg_salesrur_month_6,avg_salesrur_month_9,sum_salesrur_delivery_month,sum_salesrur_delivery_month_1,sum_salesrur_delivery_month_2,avg_salesrur_1_month_3,avg_salesrur_1_month_6,avg_salesrur_1_month_9,sum_sellout_packs,avg_price_month,avg_price_month_1,avg_price_month_2,sum_salesrur_budget,sum_salesrur_actual,avg_price_actual,sum_packs_budget,num_comp,sum_packs_comp,sum_rur_comp,cnt_members,month,sum_sales_diff_1,sum_sales_diff_2,sum_sales_diff_3,sum_sales_diff_4,sum_sales_diff_5,sum_sales_diff_6,sum_sales_diff_7,sum_sales_diff_8,sum_sales_diff_9,sum_sales_diff_10,sum_sales_diff_11,sum_rur_takeda,sum_promo_comp,cnt_pharm_act
0,0,0,0,3,0.0,0.0,0.0,0,1.09220298153496,0.0,1.22979646151969,1.14087812627324,1.14087812627324,1.33204330689135,1.06300898129789,0.685558450743564,0.75747489843251,1.33124469156476,1.13642187304471,1.06692265383685,1.10819733113376,0.687903165618109,8317030.539914,13205180.623132,8196992.808057,8514099.424681,7993409.638336,6823603.211919,11992325.517333,13250344.362846,8545445.723441,6819512.178182,7962187.497524,7386495.113172,9906401.323701,9703173.09190883,9648714.64996211,482506143.79,812687964.32,427882868.85,0.839561236027816,0.0238095954715442,0.861983263226326,5869.0,708.374971460182,658.513969138383,624.627966780233,8549224.145058,8317030.539914,708.374971460182,12893.0,21.0,148799.0,24374909.0,80,5,0.5877278025804321,0.014432763145563866,0.02369462079299258,0.03891063042571756,0.17956256392566305,0.4418999016272705,0.5931580747788154,0.027463549932974177,0.18005445026867536,0.04266463140745774,0.11188313211984689,4795209.0,0.0,0.0
1,0,0,0,2,0.0,0.0,0.0,0,0.954693483334697,0.0,0.957201362589601,1.65001454095699,1.65001454095699,1.35331126087143,1.2922991708939,0.771038761335991,0.89685610582598,0.780938883519504,1.31487013687705,1.10336411452587,0.770280962019449,0.883792613426586,3288180.167917,3551969.24103,4075401.487414,2845120.787429,2387463.286524,4019782.142481,3500231.707125,4071396.064319,2429162.108159,2319646.83152,1902531.220434,3279565.095737,3638516.96545367,3274727.77957317,3352078.55471089,482506143.79,812687964.32,427882868.85,0.903714397689228,0.0278918872485943,0.980937682172129,1927.0,702.152502224429,701.277244033564,759.769106527591,2965983.284041,3288180.167917,702.152502224429,4473.0,21.0,63987.0,15499683.0,40,5,0.08022342439955332,0.23940942384422012,0.1347430365315627,0.2739256474390779,0.2224944915434655,0.06448902687176375,0.23819129622028967,0.26124421895719047,0.2945499598370693,0.4214029878906491,0.002620012207377803,2952198.0,6047.0,0.0
2,0,0,0,0,0.0,0.0,0.0,0,0.924426501803247,0.0,1.05932466678536,1.28932384548587,1.28932384548587,1.10039528909448,0.974881634800155,0.822616898582128,0.96857020150676,0.860920242692247,1.38039701889961,1.26561886789362,0.850126982518117,0.859373217849329,6407693.280495,6892746.202564,6967713.771854,4680272.737854,4291114.369863,6880360.328609,6115655.297573,7200729.153663,6076062.234089,5383012.398018,4594223.169497,5591714.862915,6756051.084971,5892532.61003383,6168038.597396,482506143.79,812687964.32,427882868.85,0.948437659796426,0.0302062783175209,1.0388542774684,8138.0,691.602081003238,703.556823779116,729.527146042718,5733533.363922,6407693.280495,691.602081003238,8646.0,22.0,115682.0,25295917.0,0,5,0.07569852376447228,0.08739814264576316,0.26958539789962527,0.330318387285306,0.07376555453314175,0.04557614887887388,0.12376308266533277,0.051755137440096244,0.1599141590619086,0.28301450016626073,0.12734355123767177,4200098.0,4303.0,0.0
3,0,0,0,3,0.0,0.0,0.0,0,1.17288422091236,0.0,1.11125454449359,1.28055972903465,1.28055972903465,1.16155191653353,1.00602434937135,0.875760414653476,0.825313045654246,0.840446154187399,1.41971195307878,0.938554893537605,0.884405550834534,0.856332874892679,16142603.439859,22109865.700799,21408057.470004,20172932.86671,13336088.92846,22527802.363927,22940876.748225,21619388.753199,18820026.444576,16300093.512445,14785257.126061,17037864.95441,19886842.203554,19351737.5256762,19897515.8573066,482506143.79,812687964.32,427882868.85,0.811722810219419,0.0231713380006443,0.811287376556169,15405.0,641.037385428441,631.548050524122,653.401827310585,17368834.86416,16142603.439859,641.037385428441,26191.0,21.0,251855.0,65343420.0,85,5,0.36965922400136236,0.3261836945795029,0.24967034852007766,0.17385761360334284,0.3955495126828051,0.4211385935170679,0.3392752187554103,0.16586066892444123,0.009756175524768736,0.08408472145493374,0.05545954950119387,16473558.0,3243.0,0.0
4,0,0,0,3,0.0,0.0,0.0,0,1.00309855725794,0.0,1.4256797203119,1.01868690081513,1.01868690081513,1.36599840936528,1.06695285097766,0.734712376127724,0.813402495793779,1.05329088574302,1.06718138301701,1.41017131785296,0.768613894420206,0.859410170245983,10181748.825077,11884078.069351,13287942.92029,7242593.454778,9570348.320661,9696559.321875,12556265.329418,13901082.775584,9572398.206199,7476800.47559,10025943.74054,7163809.242207,11784589.9382393,10787162.8199292,10877001.9136926,482506143.79,812687964.32,427882868.85,0.863988384698789,0.0262187899611212,0.936080448074544,6266.0,586.10112969589,585.393727863209,597.721331487113,8785157.050889,10181748.825077,586.10112969589,13248.0,20.0,157077.0,30546954.0,160,5,0.16719418967410324,0.3050747124661574,0.2886690116593769,0.06004867286748989,0.047652865095926145,0.23321303099647456,0.36529421560140213,0.059847343452158995,0.2656663797112028,0.015302389325619727,0.2964067995310399,13781510.0,6047.0,0.0
5,0,0,0,0,0.0,0.0,0.0,0,1.03880925643893,0.0,1.16220220255604,1.4685402029358,1.4685402029358,1.1545350007962,1.06203889450629,0.697456057859893,0.872890395210321,0.931775370745897,1.44714740088702,1.0193440843794,0.85121641505419,0.841189647556949,10449866.695062,12904840.523074,12752830.019957,10649415.067722,7501252.633097,11650252.402243,12436175.619469,15564304.201031,10221300.093185,9402415.902417,7391978.939141,9340386.920201,12035845.746031,11115730.0930635,11570026.3616489,482506143.79,812687964.32,427882868.85,0.868228699134666,0.0261138110076973,0.90318434620859,14219.0,629.813566481557,617.426942398641,638.056237552259,9848271.140572,10449866.695062,629.813566481557,14851.0,21.0,130608.0,37742143.0,0,5,0.2349287220259065,0.22038207683388408,0.01909578164803718,0.2821676245265735,0.11487091100867648,0.19007983377870397,0.4894261003717669,0.021872681111330106,0.10023580426532755,0.29262457073887654,0.10617166775775964,11066251.0,4303.0,0.0
6,0,0,0,0,0.0,0.0,0.0,0,0.838567320641544,0.0,1.13972863353327,1.12742578579329,1.12742578579329,1.25577293939319,1.18047614253698,0.847290339687317,0.872048115153933,0.884831166535873,1.35995560694329,1.07151764826373,1.1008649369336,0.732276011960668,6733689.853631,7711098.228483,5129287.044348,5269770.654492,4152085.722329,6381615.467612,6475161.35918,6664365.20529,4783368.384265,4496555.134656,5008446.968079,4954383.080721,6524691.70882067,5911848.8104105,5922271.32440333,482506143.79,812687964.32,427882868.85,1.03203188045311,0.0316393308383086,1.1370113736404,6203.0,803.638841583841,810.926304394048,843.632737557237,4858571.391597,6733689.853631,803.638841583841,7326.0,0.0,0.0,0.0,0,5,0.14515197404361488,0.23826502915305195,0.21740223131150188,0.3833862544040285,0.05228550670909667,0.0383932880887875,0.01029519473689722,0.28963636754287553,0.33223013943368246,0.2562106249401581,0.2642394900250041,0.0,0.0,0.0
7,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8,0,0,0,1,0.0,0.0,0.0,0,1.14008663831495,0.0,0.779270278685756,1.0257271907115,1.0257271907115,1.37209719511895,1.24639089720536,0.883531895461359,1.0586191932093,0.886866189772795,1.5429425302439,0.89376960945517,0.932854751342084,0.774824285031266,7126458.435013,10485964.620917,8709587.455685,9090463.531444,5265769.710153,9161224.245505,7674884.50274,9195797.09799,6518645.200701,5921431.855679,7920995.088986,10426138.738369,8774003.50387167,8058854.70932533,8136532.755572,482506143.79,812687964.32,427882868.85,0.812224252231987,0.0245639344411178,0.875859367754983,7782.0,713.716418128493,664.551912093098,652.403554732959,8331131.78921,7126458.435013,713.716418128493,12563.0,21.0,117945.0,48288965.0,100,5,0.47141314532873885,0.22214807468656947,0.27559342615143134,0.2610958503200202,0.285522721986982,0.07695632728769294,0.2903740591273407,0.08528966243958609,0.16909192557885197,0.11149109494126316,0.46301824860779955,10330023.0,4303.0,0.0
9,0,0,0,1,0.0,0.0,0.0,0,0.915914330768979,0.0,1.25561364646663,1.31096709425982,1.31096709425982,1.19507495849996,1.07810354508533,0.845229220218146,0.825029919084078,0.932419020619629,1.14966943577027,1.06892829087866,0.868141670243664,0.862240909274767,10495785.31381,11149134.862644,11073354.166832,8993344.327795,8361742.847545,10310000.084731,11651989.775432,11373530.341405,8916806.02055,8044047.876009,7332937.81643,7656208.745935,10906091.447762,10287558.5490097,10258409.7489716,482506143.79,812687964.32,427882868.85,0.962378260267,0.0283400177662507,1.02313960649332,10053.0,632.085836423366,634.338578894174,660.819607735991,8594344.678886,10495785.31381,632.085836423366,12960.0,21.0,128543.0,26435540.0,18,5,0.06224875312325077,0.05502864585673777,0.14314707676405483,0.20332375353153417,0.017700936473476713,0.11015892827959285,0.08362833283566624,0.15043936647431547,0.23359256734939943,0.3013445304772414,0.27054445979747527,8444753.0,6047.0,0.0
10,0,0,0,1,0.0,0.0,0.0,0,1.1434462243769,0.0,1.15785884786881,1.41664053535169,1.41664053535169,1.23638670879507,1.09372011094867,0.76820417358204,0.789155860135564,0.832767148717685,1.16104211528838,0.978923540162593,0.954015861592263,0.88337882658564,7676888.826445,9936970.730313,9201219.703946,8967104.358428,7560543.60817,10540893.162124,11123416.788734,11426792.310472,8025919.479478,7099809.049318,6196426.916007,7581329.589282,8938359.753568,9077690.66933933,9384416.55201222,482506143.79,812687964.32,427882868.85,0.858869975934964,0.0234913172979064,0.818046469260671,8061.0,644.358639117425,627.215219990721,651.506032991999,8369180.494279,7676888.826445,644.358639117425,12620.0,21.0,115095.0,27007893.0,100,5,0.2944007598602406,0.19856102022085476,0.1680648972717337,0.015155256368207337,0.3730683614712782,0.44894853113106914,0.4884665609731773,0.045465117565682917,0.07517104782592424,0.1928466002188506,0.012447651558248656,7060919.0,124836.0,0.0
11,0,0,0,1,0.0,0.0,0.0,0,1.10803210813413,0.0,1.19363458007406,1.49437477514212,1.49437477514212,1.37059238172427,1.02588075596176,0.770059170798042,0.796356310614782,0.914220002094853,1.20954510455583,0.907545270563503,0.914087664157315,0.822777809427788,5114738.721537,6888001.430327,6199946.624818,6244641.355093,4685476.140438,6199049.151401,7116531.447845,7359557.477001,5524321.121383,4134923.558418,3792418.623796,4747931.086102,6067562.258894,6041555.953343,6148029.274427,482506143.79,812687964.32,427882868.85,0.842964357562162,0.0235164710375039,0.831931419522022,7772.0,626.575857103638,627.551150722212,658.448027274639,5189828.857596,5114738.721537,626.575857103638,7826.0,21.0,95562.0,23043008.0,70,5,0.3466966360027728,0.21217269588208626,0.2209111149310987,0.08392659028534007,0.211997227795472,0.39137731862605357,0.4388921658914033,0.08007885097264938,0.1915670020431779,0.2585313091699114,0.07171581099352264,7142288.0,124836.0,0.0
